63650,248,62
36636,143,0
21947,85,110
19833,77,0
36464,142,0
8541,33,0
12712,49,0
48955,191,-50
39206,153,38
15578,60,15
49205,192,0
7731,30,-116
43046,168,42
60498,236,59
9237,36,0
47706,186,46
43973,171,0
42008,164,0
27460,107,0
24999,97,105
51933,202,0
34070,133,33
65155,254,-96
59955,234,-116
9277,36,0
20420,79,0
44860,175,0
50992,199,0
10583,41,85
57751,225,101
23195,90,-90
27227,106,-106
42816,167,0
58219,227,-38
37606,146,36
18426,71,17
21238,82,20
11983,46,-77
48394,189,47
11036,43,0
30557,119,0
23453,91,0
49847,194,-83
30032,117,0
48065,187,0
6957,27,0
2301,8,0
7736,30,0
31260,122,0
17071,66,-85
8940,34,0
9929,38,0
45563,177,126
12107,47,-46
